type;sourcename;sourceversion;device;creationdate;startdate;enddate;value;HKTimeZone
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;8.0.1;;2021-10-28 08:32:24 -0300;2021-10-28 07:00:09 -0300;2021-10-28 08:27:39 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Mendoza
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.0.2;;2021-11-01 07:55:05 -0300;2021-11-01 00:35:40 -0300;2021-11-01 07:17:10 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Mendoza
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.0.2;;2021-11-02 07:55:27 -0300;2021-11-01 23:46:56 -0300;2021-11-02 07:38:55 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Mendoza
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.0.2;;2021-11-02 07:55:27 -0300;2021-11-02 07:40:11 -0300;2021-11-02 07:40:20 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Mendoza
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.0.2;;2021-11-02 07:55:27 -0300;2021-11-02 07:40:37 -0300;2021-11-02 07:55:26 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Mendoza
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;8.0.1;;2021-11-03 07:55:13 -0300;2021-11-03 01:01:02 -0300;2021-11-03 01:30:02 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Mendoza
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;8.0.1;;2021-11-03 07:55:13 -0300;2021-11-03 01:33:02 -0300;2021-11-03 03:09:02 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Mendoza
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;8.0.1;;2021-11-03 07:55:13 -0300;2021-11-03 03:10:32 -0300;2021-11-03 04:14:32 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Mendoza
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;8.0.1;;2021-11-03 07:55:13 -0300;2021-11-03 04:16:32 -0300;2021-11-03 05:38:02 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Mendoza
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;8.0.1;;2021-11-03 07:55:13 -0300;2021-11-03 05:49:32 -0300;2021-11-03 05:59:32 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Mendoza
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;8.0.1;;2021-11-03 07:55:13 -0300;2021-11-03 06:01:02 -0300;2021-11-03 06:06:32 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Mendoza
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;8.0.1;;2021-11-03 07:55:13 -0300;2021-11-03 06:40:02 -0300;2021-11-03 07:55:02 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Mendoza
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.0.2;;2021-11-03 07:55:14 -0300;2021-11-03 00:40:29 -0300;2021-11-03 07:55:13 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Mendoza
HKCategoryTypeIdentifierSleepAnalysis;Apple Watch de Facundo;8.0.1;;2021-11-10 11:08:28 -0300;2021-11-10 02:41:23 -0300;2021-11-10 02:49:53 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Apple Watch de Facundo;8.0.1;;2021-11-10 11:08:28 -0300;2021-11-10 02:54:53 -0300;2021-11-10 03:18:23 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Apple Watch de Facundo;8.0.1;;2021-11-10 11:08:28 -0300;2021-11-10 03:44:23 -0300;2021-11-10 05:00:53 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Apple Watch de Facundo;8.0.1;;2021-11-10 11:08:28 -0300;2021-11-10 05:03:53 -0300;2021-11-10 06:12:53 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Apple Watch de Facundo;8.0.1;;2021-11-10 11:08:28 -0300;2021-11-10 06:14:23 -0300;2021-11-10 06:44:53 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Apple Watch de Facundo;8.0.1;;2021-11-10 11:08:28 -0300;2021-11-10 06:48:23 -0300;2021-11-10 06:51:23 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.1;;2021-11-10 08:00:01 -0300;2021-11-10 01:04:03 -0300;2021-11-10 07:01:47 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Apple Watch de Facundo;8.0.1;;2021-11-10 11:08:28 -0300;2021-11-10 07:15:53 -0300;2021-11-10 07:18:23 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Apple Watch de Facundo;8.0.1;;2021-11-10 11:08:28 -0300;2021-11-10 07:21:53 -0300;2021-11-10 08:51:23 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Apple Watch de Facundo;8.0.1;;2021-11-10 11:08:28 -0300;2021-11-10 08:58:23 -0300;2021-11-10 10:11:23 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Apple Watch de Facundo;8.0.1;;2021-11-10 11:08:28 -0300;2021-11-10 10:12:53 -0300;2021-11-10 10:38:53 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.1;;2021-11-11 08:00:03 -0300;2021-11-11 02:21:17 -0300;2021-11-11 07:04:23 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.1;;2021-11-12 08:00:01 -0300;2021-11-12 01:36:18 -0300;2021-11-12 07:30:14 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.1;;2021-11-12 08:00:01 -0300;2021-11-12 07:31:47 -0300;2021-11-12 07:31:49 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.1;;2021-11-12 08:00:01 -0300;2021-11-12 07:33:16 -0300;2021-11-12 08:00:00 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.1;;2021-11-15 08:00:00 -0300;2021-11-15 02:05:22 -0300;2021-11-15 04:45:22 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.1;;2021-11-15 08:00:00 -0300;2021-11-15 04:45:52 -0300;2021-11-15 04:56:58 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.1;;2021-11-15 08:00:00 -0300;2021-11-15 04:57:01 -0300;2021-11-15 04:57:04 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.1;;2021-11-15 08:00:00 -0300;2021-11-15 04:57:10 -0300;2021-11-15 05:07:14 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.1;;2021-11-15 08:00:00 -0300;2021-11-15 05:08:36 -0300;2021-11-15 08:00:00 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.1;;2021-11-16 08:00:02 -0300;2021-11-16 03:07:28 -0300;2021-11-16 08:00:02 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.1;;2021-11-17 08:00:14 -0300;2021-11-17 02:20:26 -0300;2021-11-17 08:00:14 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.1;;2021-11-18 07:18:26 -0300;2021-11-18 00:49:49 -0300;2021-11-18 07:05:52 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.1;;2021-11-19 07:08:04 -0300;2021-11-19 00:08:10 -0300;2021-11-19 06:41:25 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.1;;2021-11-22 08:00:08 -0300;2021-11-22 01:24:19 -0300;2021-11-22 01:29:43 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.1;;2021-11-22 08:00:08 -0300;2021-11-22 01:30:29 -0300;2021-11-22 01:36:55 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.1;;2021-11-22 08:00:08 -0300;2021-11-22 01:37:25 -0300;2021-11-22 01:39:03 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.1;;2021-11-22 08:00:08 -0300;2021-11-22 01:39:07 -0300;2021-11-22 01:39:14 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.1;;2021-11-22 08:00:08 -0300;2021-11-22 01:39:20 -0300;2021-11-22 01:40:19 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.1;;2021-11-22 08:00:08 -0300;2021-11-22 01:40:30 -0300;2021-11-22 01:48:17 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.1;;2021-11-22 08:00:08 -0300;2021-11-22 01:49:08 -0300;2021-11-22 01:53:11 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.1;;2021-11-22 08:00:08 -0300;2021-11-22 01:53:47 -0300;2021-11-22 02:02:31 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.1;;2021-11-22 08:00:08 -0300;2021-11-22 02:03:09 -0300;2021-11-22 02:03:57 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.1;;2021-11-22 08:00:08 -0300;2021-11-22 02:05:56 -0300;2021-11-22 02:36:36 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.1;;2021-11-22 08:00:08 -0300;2021-11-22 02:38:50 -0300;2021-11-22 02:41:30 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.1;;2021-11-22 08:00:08 -0300;2021-11-22 02:55:07 -0300;2021-11-22 08:00:08 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.1;;2021-11-23 06:52:55 -0300;2021-11-22 23:59:37 -0300;2021-11-23 06:42:35 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.1;;2021-11-24 08:00:21 -0300;2021-11-24 01:55:44 -0300;2021-11-24 08:00:21 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Apple Watch de Facundo;8.1;;2021-11-25 08:00:19 -0300;2021-11-25 03:32:32 -0300;2021-11-25 03:34:02 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Apple Watch de Facundo;8.1;;2021-11-25 08:00:19 -0300;2021-11-25 03:36:32 -0300;2021-11-25 04:15:02 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Apple Watch de Facundo;8.1;;2021-11-25 08:00:19 -0300;2021-11-25 04:28:32 -0300;2021-11-25 04:36:02 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Apple Watch de Facundo;8.1;;2021-11-25 08:00:19 -0300;2021-11-25 04:37:32 -0300;2021-11-25 04:45:02 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Apple Watch de Facundo;8.1;;2021-11-25 08:00:19 -0300;2021-11-25 04:51:32 -0300;2021-11-25 06:01:32 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Apple Watch de Facundo;8.1;;2021-11-25 08:00:19 -0300;2021-11-25 06:29:02 -0300;2021-11-25 06:40:32 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Apple Watch de Facundo;8.1;;2021-11-25 08:00:19 -0300;2021-11-25 06:48:02 -0300;2021-11-25 07:00:32 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Apple Watch de Facundo;8.1;;2021-11-25 08:00:19 -0300;2021-11-25 07:35:32 -0300;2021-11-25 07:38:32 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.1;;2021-11-25 08:00:20 -0300;2021-11-25 03:06:37 -0300;2021-11-25 08:00:19 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.1;;2021-11-26 08:09:27 -0300;2021-11-26 01:39:08 -0300;2021-11-26 07:55:51 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.1;;2021-11-26 08:09:27 -0300;2021-11-26 07:55:58 -0300;2021-11-26 08:09:25 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.1;;2021-11-29 07:44:54 -0300;2021-11-29 00:46:59 -0300;2021-11-29 06:55:27 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.1;;2021-11-30 08:00:12 -0300;2021-11-30 00:24:36 -0300;2021-11-30 08:00:10 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.1;;2021-12-01 08:00:12 -0300;2021-11-30 23:39:44 -0300;2021-12-01 00:03:03 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.1;;2021-12-01 08:00:12 -0300;2021-12-01 00:05:27 -0300;2021-12-01 00:20:10 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.1;;2021-12-01 08:00:12 -0300;2021-12-01 00:20:57 -0300;2021-12-01 00:21:58 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.1;;2021-12-01 08:00:12 -0300;2021-12-01 00:22:21 -0300;2021-12-01 00:24:18 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.1;;2021-12-01 08:00:12 -0300;2021-12-01 00:25:12 -0300;2021-12-01 00:27:19 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.1;;2021-12-01 08:00:12 -0300;2021-12-01 00:30:40 -0300;2021-12-01 00:36:57 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.1;;2021-12-01 08:00:12 -0300;2021-12-01 00:41:04 -0300;2021-12-01 01:09:29 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.1;;2021-12-01 08:00:12 -0300;2021-12-01 01:23:17 -0300;2021-12-01 01:24:44 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.1;;2021-12-01 08:00:12 -0300;2021-12-01 01:27:35 -0300;2021-12-01 01:35:32 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.1;;2021-12-01 08:00:12 -0300;2021-12-01 01:35:51 -0300;2021-12-01 01:38:16 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.1;;2021-12-01 08:00:12 -0300;2021-12-01 01:38:22 -0300;2021-12-01 01:41:13 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.1;;2021-12-01 08:00:12 -0300;2021-12-01 01:41:30 -0300;2021-12-01 01:45:37 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.1;;2021-12-01 08:00:12 -0300;2021-12-01 01:45:43 -0300;2021-12-01 01:51:25 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.1;;2021-12-01 08:00:12 -0300;2021-12-01 02:03:41 -0300;2021-12-01 02:31:19 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.1;;2021-12-01 08:00:12 -0300;2021-12-01 02:32:34 -0300;2021-12-01 02:32:39 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.1;;2021-12-01 08:00:12 -0300;2021-12-01 02:33:10 -0300;2021-12-01 02:33:21 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.1;;2021-12-01 08:00:12 -0300;2021-12-01 02:36:54 -0300;2021-12-01 02:36:58 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.1;;2021-12-01 08:00:12 -0300;2021-12-01 02:40:50 -0300;2021-12-01 02:47:05 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.1;;2021-12-01 08:00:12 -0300;2021-12-01 02:49:01 -0300;2021-12-01 07:56:04 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.1;;2021-12-01 08:00:12 -0300;2021-12-01 07:58:26 -0300;2021-12-01 08:00:12 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.1;;2021-12-02 08:00:12 -0300;2021-12-02 01:39:12 -0300;2021-12-02 07:16:09 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.1;;2021-12-03 06:51:23 -0300;2021-12-03 01:10:54 -0300;2021-12-03 06:34:52 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.1;;2021-12-03 06:51:23 -0300;2021-12-03 06:35:50 -0300;2021-12-03 06:43:58 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.1;;2021-12-06 08:00:10 -0300;2021-12-06 01:09:40 -0300;2021-12-06 05:43:12 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.1;;2021-12-06 08:00:10 -0300;2021-12-06 05:43:25 -0300;2021-12-06 08:00:09 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.1;;2021-12-07 08:00:13 -0300;2021-12-07 01:19:50 -0300;2021-12-07 07:33:42 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
